edible-poisonous,gill-spacing,stalk-shape,bruised
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,enlarging,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,close,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,close,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,close,enlarging,true
edible,close,enlarging,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,close,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,close,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
edible,close,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
edible,close,enlarging,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
edible,close,enlarging,false
edible,crowded,enlarging,false
poisonous,close,enlarging,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
edible,close,enlarging,false
edible,crowded,enlarging,false
edible,close,enlarging,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,close,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,close,enlarging,false
edible,crowded,enlarging,false
edible,close,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,close,enlarging,false
poisonous,close,tapering,false
edible,close,enlarging,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,enlarging,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
edible,close,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,close,enlarging,false
poisonous,close,tapering,false
edible,close,enlarging,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,close,enlarging,false
edible,close,enlarging,true
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
edible,close,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,enlarging,false
poisonous,close,tapering,false
edible,close,enlarging,false
poisonous,close,tapering,false
edible,close,enlarging,false
edible,crowded,enlarging,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
edible,crowded,enlarging,false
poisonous,close,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,enlarging,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
edible,close,enlarging,false
edible,close,enlarging,true
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
edible,crowded,enlarging,false
edible,close,enlarging,true
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,close,enlarging,false
poisonous,crowded,enlarging,false
poisonous,close,enlarging,false
poisonous,close,tapering,false
edible,close,enlarging,true
poisonous,close,tapering,false
edible,crowded,enlarging,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
edible,close,enlarging,false
edible,close,enlarging,false
edible,close,enlarging,true
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,enlarging,false
poisonous,close,tapering,false
edible,close,enlarging,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
edible,close,enlarging,false
poisonous,close,tapering,false
edible,close,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
edible,close,enlarging,false
edible,close,enlarging,false
poisonous,close,tapering,false
edible,close,enlarging,true
edible,crowded,enlarging,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,close,enlarging,true
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,close,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,close,enlarging,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,close,enlarging,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
edible,close,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,close,enlarging,true
edible,crowded,enlarging,false
edible,crowded,enlarging,false
edible,close,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,close,enlarging,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,close,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,close,enlarging,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,close,enlarging,false
edible,crowded,enlarging,false
poisonous,close,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
poisonous,close,enlarging,false
edible,close,enlarging,true
poisonous,close,tapering,false
poisonous,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,enlarging,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,close,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
edible,crowded,enlarging,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,close,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
edible,close,enlarging,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
poisonous,close,tapering,false
edible,close,enlarging,false
edible,close,enlarging,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
edible,close,enlarging,false
poisonous,close,tapering,false
edible,crowded,enlarging,false
edible,crowded,enlarging,false
poisonous,close,tapering,false
edible,close,enlarging,false
edible,crowded,enlarging,false
edible,close,enlarging,false
